"TransactionID","CustomerID","CustomerDOB","CustGender","CustLocation","CustAccountBalance","TransactionDate","TransactionTime","TransactionAmount (INR)"
"T18371","C8234986","22/6/93","M","BANGALORE","10599.92","26/9/16","182044","201"
"T18372","C7538977","1/1/86","M","MUMBAI","17555.8","26/9/16","184405","1650"
"T18373","C4236791","8/1/77","M","MUMBAI","81501.49","26/9/16","181220","1751.75"
"T18374","C5350474","11/10/91","M","BANGALORE","6766.99","26/9/16","181222","300"
"T18375","C8513534","30/10/90","F","GHAZIABAD","103.67","26/9/16","193850","200"
"T18376","C6037892","3/7/88","M","MUMBAI","24730","26/9/16","202447","240"
"T18377","C5497768","24/6/83","F","ASANSOL","544316.33","26/9/16","200651","3073"
"T18378","C1021346","22/7/90","M","DELHI","543060.17","26/9/16","200204","500"
"T18379","C3635617","30/8/90","F","BILASPUR","572.03","26/9/16","181904","25"
"T18380","C7814869","24/9/84","F","NEW DELHI","813844.34","26/9/16","191012","5441"
"T18381","C3962827","7/5/68","M","NEW DELHI","219318.43","26/9/16","194244","2200"
"T18382","C6218837","7/11/93","F","LUCKNOW","14027.28","26/9/16","194402","217"
"T18383","C8936676","25/3/64","F","SRINAGAR","623023.33","26/9/16","193255","2780"
"T18384","C4338952","9/11/91","F","LATEHAR","21404.84","26/9/16","182640","165"
"T18385","C4325045","13/1/87","M","NOIDA","18182.25","26/9/16","182805","40"
"T18386","C8626641","19/5/89","M","ELPHINSTONE W MUMBAI","9727.87","26/9/16","182345","600"
"T18387","C7828551","15/8/74","M","AHMEDABAD","3379.64","26/9/16","191147","12590"
"T18388","C1430576","14/3/93","M","GURGAON","51.38","26/9/16","193644","170"
"T18389","C8238685","8/5/93","F","GURGAON","24798.19","26/9/16","194731","670"
"T18390","C5510014","29/5/90","F","CHAMPARAN","496.18","26/9/16","195248","10"
"T18391","C6726359","3/4/83","M","RANGA REDDY","71410.29","26/9/16","181035","73.5"
"T18392","C7041812","9/2/95","M","DELHI","140.38","26/9/16","181326","199"
"T18393","C4032925","27/7/90","M","ERODE","20415.39","26/9/16","182315","216"
"T18394","C8332132","9/1/89","M","NOIDA","4177.45","26/9/16","185112","95"
"T18395","C6782386","5/7/83","F","NEW DELHI","9282.43","26/9/16","185816","40"
"T18396","C2814664","25/1/81","M","SRINAGAR","39160.19","26/9/16","185319","500"
"T18397","C1312240","1/5/93","F","DELHI","248.57","26/9/16","193256","190"
"T18398","C4829612","30/7/75","M","MUMBAI","174301.26","26/9/16","193810","594"
"T18399","C4982671","1/1/1800","M","HYDERABAD","189530.04","26/9/16","151531","1704.8"
"T18400","C2135238","9/6/81","F","AHMEDABAD","9205.96","26/9/16","151627","2243.8"
"T18401","C4611692","24/4/89","M","AMBIKAPUR","7.08","26/9/16","151824","391"
"T18402","C4532522","20/4/65","M","GURGAON","307331.72","26/9/16","144644","630"
"T18403","C3215592","22/12/90","M","DELHI","21718.47","26/9/16","51648","60"
"T18404","C7437865","26/3/77","M","MUMBAI","38360.81","26/9/16","144851","252"
"T18405","C3640124","8/5/93","M","NOIDA","1604.14","26/9/16","144701","124"
"T18406","C6942864","23/12/56","M","PONDICHERRY","68163.75","26/9/16","144902","6125"
"T18407","C6317872","8/6/90","F","DELHI","427.42","26/9/16","144703","147"
"T18408","C4040779","11/1/75","M","MOHALI","8628.39","26/9/16","132542","250"
"T18409","C6999582","28/1/95","F","NELLORE","11047.07","26/9/16","131923","30"
"T18410","C8339639","9/8/90","M","RAJAHMUNDRY","19402.23","26/9/16","152003","3000"
"T18411","C8712075","16/1/89","M","RUDRAPUR","20020.44","26/9/16","150126","100"
"T18412","C7112881","8/2/86","M","MEERUT","14217.5","26/9/16","151637","900"
"T18413","C4234243","18/7/83","M","UDAIPUR","18452.2","26/9/16","151834","500"
"T18414","C2415974","1/6/58","M","BANGALORE","6791.63","26/9/16","153902","2730.2"
"T18415","C8888268","26/4/90","M","MUMBAI","400251.07","26/9/16","151958","3897"
"T18416","C1725951","5/5/76","M","DEHRADUN","83677.49","26/9/16","151539","300"
"T18417","C6111651","5/12/78","F","PUNE","51.52","27/9/16","191521","425.64"
"T18418","C3442860","18/1/91","F","SHIMLA","47637.3","27/9/16","190852","72"
"T18419","C4111517","12/12/85","F","MUMBAI","443071.08","26/9/16","133239","535.5"
"T18420","C3728991","9/9/90","M","NOIDA","197423.59","26/9/16","151941","80"
"T18421","C7536927","29/9/81","M","PATIALA","58730.49","26/9/16","151949","197"
"T18422","C5519661","26/2/85","M","HYDERABAD","6401.92","26/9/16","150552","45"
"T18423","C5247026","20/6/73","F","MORADABAD","16683.8","26/9/16","83428","7830"
"T18424","C6420345","9/4/83","M","BANGALORE","47.36","26/9/16","130428","316.47"
"T18425","C3538361","9/1/88","F","KOLKATA","35.99","26/9/16","130504","1000"
"T18426","C5346955","14/11/90","M","GURGAON","60899.02","26/9/16","134956","210"
"T18427","C7940577","11/1/94","F","DELHI","28749.54","26/9/16","150947","1150"
"T18428","C1815751","1/10/75","M","MUMBAI","6096.82","26/9/16","145741","200"
"T18429","C4395853","1/7/91","M","GURGAON","51810.63","26/9/16","150759","250"
"T18430","C7231078","27/10/92","F","GURGAON","37731.12","26/9/16","150036","200"
"T18431","C7714271","16/10/81","M","RAIPUR","23897.84","26/9/16","153212","35"
"T18432","C2010056","27/6/94","M","PANIPAT","4016.78","26/9/16","125045","699"
"T18433","C4723568","9/7/83","M","MUMBAI","7876.47","26/9/16","132321","200"
"T18434","C4140586","1/1/1800","M","JODHPUR","17816.57","26/9/16","135311","611"
"T18435","C7635238","22/7/78","F","CHENNAI","10322.53","26/9/16","135146","889"
"T18436","C5168259","1/1/1800","M","MUMBAI","62381.05","26/9/16","140050","1435"
"T18437","C8311062","30/5/90","M","NAVI MUMBAI","1595.1","26/9/16","135201","280"
"T18438","C8325260","14/6/90","M","FARIDABAD","9031.75","26/9/16","135408","10566"
"T18439","C6510334","30/9/90","F","BANGALORE","28658.66","26/9/16","152854","250"
"T18440","C6038849","8/3/83","F","DELHI","83781.93","26/9/16","151954","1080"
"T18441","C6235227","27/12/89","M","NOIDA","25030.54","26/9/16","150357","901.4"
"T18442","C5924029","5/8/75","M","GURGAON","7060.46","26/9/16","150535","110"
"T18443","C6611656","13/2/75","F","GURGAON","1415.39","26/9/16","153112","1589"
"T18444","C8822320","25/11/85","M","AHMEDABAD","29785.21","26/9/16","153713","81"
"T18445","C8429552","14/4/88","M","KALYAN","10893.01","26/9/16","131459","249"
"T18446","C9032169","1/1/1800","M","NARAYANA TEMPLE BANGALORE","98910.25","26/9/16","131409","8315"
"T18447","C5135138","20/9/88","M","PUNE","23650.16","26/9/16","124611","49"
"T18448","C4419269","20/7/90","F","INDORE","30437.44","26/9/16","124745","600"
"T18449","C6932675","5/2/56","M","BHUBANESWAR","16962.31","26/9/16","130527","762.65"
"T18450","C4327418","21/3/83","M","DELHI","46392.71","26/9/16","130719","197"
"T18451","C8530726","2/2/88","M","NEW DELHI","17751.27","26/9/16","151958","499"
"T18452","C3141780","16/2/67","M","HYDERABAD","576.61","26/9/16","152104","325"
"T18453","C2223129","19/7/94","M","NOIDA","6668.41","26/9/16","131553","350"
"T18454","C8118134","21/8/81","F","RAJPURA","14706.61","26/9/16","134502","893"
"T18455","C4412273","27/11/90","F","HYDERABAD","11922.98","26/9/16","133609","30"
"T18456","C4577863","3/11/87","M","MUMBAI","1548.23","26/9/16","133610","300"
"T18457","C5126164","18/8/88","M","JAIPUR","44091.82","26/9/16","153808","18"
"T18458","C7728632","20/12/81","M","THANE","34725.7","26/9/16","154417","589.02"
"T18459","C8113218","6/8/88","F","BANGALORE","84.43","26/9/16","154602","50"
"T18460","C6725485","10/3/83","M","BARDDHAMAN","181582.37","26/9/16","162009","1051"
"T18461","C7032547","24/9/79","M","K V RANGAREDDY","24537.81","26/9/16","162051","458"
"T18462","C1012578","31/8/94","M","NEW DELHI","25999.12","26/9/16","162147","383"
"T18463","C2616378","8/12/48","F","ERODE","31.72","26/9/16","162147","9420"
"T18464","C2516489","16/11/92","F","HYDERABAD","6612.77","26/9/16","160550","518"
"T18465","C5941826","7/11/67","M","NEW DELHI","35387.64","26/9/16","161612","255"
"T18466","C6073192","24/8/85","M","YAMUNANAGAR","127138.59","26/9/16","163302","377"
"T18467","C3133450","23/12/83","M","DELHI","307628.28","26/9/16","142055","759"
"T18468","C4630441","9/2/91","F","PANJIM","74675.56","26/9/16","140804","1161.5"
"T18469","C6720647","18/6/78","M","NOIDA","49311.44","26/9/16","141014","2000"
"T18470","C6517183","1/4/79","M","RANCHI","9773.47","26/9/16","141025","333"
"T18471","C8832815","15/3/81","M","BARNALA","6430.79","26/9/16","141213","606.9"
"T18472","C5376120","3/1/85","M","DELHI","26511.39","26/9/16","141944","1599"
"T18473","C4028380","nan","M","SAHNEWAL","724.48","26/9/16","141647","9000"
"T18474","C7434385","4/12/84","F","SHAKHA BHAWAN ANDHERI W MUMBAI","17469.26","26/9/16","142423","5240"
"T18475","C6629447","2/4/90","M","NAGPUR","16232.84","26/9/16","141559","99"
"T18476","C3237915","9/5/94","F","ERNAKULAM","32598.77","26/9/16","153529","1548"
"T18477","C5992760","15/3/86","M","DELHI","43372.18","26/9/16","153806","500"
"T18478","C3624542","11/10/86","F","FARIDABAD","109525.97","26/9/16","161030","3038"
"T18479","C8239446","14/2/88","M","DELHI","1.3","26/9/16","155843","200"
"T18480","C2589337","14/4/94","M","THIRUNELVELI","3270.29","26/9/16","160027","115"
"T18481","C1817885","3/9/88","F","BANGALORE","2506.23","26/9/16","163329","500.31"
"T18482","C6713444","24/10/91","M","NEW DELHI","56414.85","26/9/16","142044","6990"
"T18483","C6611423","2/6/90","M","REWARI","149563.81","26/9/16","141847","78"
"T18484","C8730265","15/1/71","M","NEW DELHI","9872.99","26/9/16","142124","251.87"
"T18485","C6512554","29/10/87","F","LUCKNOW","8178.68","26/9/16","142127","299"
"T18486","C1234777","21/12/92","M","DELHI","55817.46","26/9/16","140037","150"
"T18487","C8378758","10/12/88","M","BANGALORE","4085.31","26/9/16","154909","310"
"T18488","C2719284","4/4/92","M","BULANDSAHAR","20.46","26/9/16","161549","80"
"T18489","C1332885","18/6/90","M","GURGAON","67864.31","26/9/16","140622","709"
"T18490","C7233040","4/2/84","M","HYDERABAD","7544.98","26/9/16","140629","315"
"T18491","C4314142","7/2/75","M","NEW DELHI","2.69","26/9/16","140839","550"
"T18492","C4017563","18/10/82","M","BANGALORE","25338.67","26/9/16","141136","367"
"T18493","C1439685","15/4/95","M","TIRUVANNAMALAI","2347.42","26/9/16","184801","298"
"T18494","C4596842","31/10/89","M","BANGALORE","635863.63","26/9/16","183426","473"
"T18495","C6639674","1/1/1800","M","VAPI","785.78","26/9/16","185613","242"
"T18496","C2113484","4/8/74","M","AHMEDABAD","137488.42","26/9/16","190401","1287.97"
"T18497","C5315340","19/6/94","M","HYDERABAD","35662.31","26/9/16","210056","420"
"T18498","C6019763","4/10/93","M","SURAT","122571.09","26/9/16","202828","435"
"T18499","C3774744","1/8/91","M","HYDERABAD","16834937.99","26/9/16","202831","551.14"
"T18500","C3827217","15/12/89","M","BHILWARA","63324.45","26/9/16","184756","350"
"T18501","C4834644","25/4/89","F","NEW DELHI","722.76","26/9/16","184952","10000"
"T18502","C3815960","23/2/76","M","AHMEDABAD","2321.97","26/9/16","184817","6000"
"T18503","C3216528","13/4/91","M","GURGAON","14586.3","26/9/16","185551","50"
"T18504","C1819949","17/9/76","M","TILAK BHAVAN MUMBAI","6257.74","26/9/16","190158","70.63"
"T18505","C7011261","29/8/80","M","VAN UDYAN MUMBAI","138849.31","26/9/16","190158","1390"
"T18506","C2641689","7/4/93","M","THANE","53390.02","26/9/16","190326","246"
"T18507","C8040477","15/7/92","M","MEERUT","169.71","26/9/16","202054","632.5"
"T18508","C1941566","10/10/94","M","BANGALORE","9381.61","26/9/16","202055","189"
"T18509","C8193986","30/11/93","M","CHENNAI","185108.17","26/9/16","202103","17"
"T18510","C9046111","7/5/89","F","THANE","3695.59","26/9/16","202322","199"
"T18511","C8110928","22/8/85","M","NEW DELHI","64214.35","26/9/16","203134","500"
"T18512","C7242879","2/10/95","M","MATHURA","1112.92","26/9/16","203134","130"
"T18513","C5640771","10/8/94","M","HYDERABAD","3058.37","26/9/16","203135","112"
"T18514","C7518371","11/11/90","F","MUMBAI","13732.37","26/9/16","203229","300"
"T18515","C2110824","20/10/90","M","PUNE","11769.82","26/9/16","203137","510"
"T18516","C1212136","8/2/94","M","DELHI","9039.65","26/9/16","202928","21"
"T18517","C1356463","22/12/88","M","GURGAON","98256.2","26/9/16","202920","100"
"T18518","C8533647","15/7/90","M","BAREILLY","13680.36","26/9/16","203013","815"
"T18519","C2227558","11/11/77","M","BANGALORE","19709.15","26/9/16","183826","345.8"
"T18520","C2231823","6/10/87","M","DOHA","204979.59","26/9/16","184318","200"
"T18521","C4741486","29/3/82","M","CHENNAI","60374.85","26/9/16","185223","2025"
"T18522","C8341418","20/9/68","F","THRISSUR","1993.73","26/9/16","190902","849"
"T18523","C3091657","17/11/88","F","NEW DELHI","596.8","26/9/16","190902","108"
"T18524","C8072521","17/8/85","F","BOKARO","39208.38","26/9/16","191141","500"
"T18525","C4594613","1/12/86","M","GORAKHPUR","20663.24","26/9/16","191200","1265.28"
"T18526","C4651544","1/1/1800","F","BANGALORE","29220.81","26/9/16","203518","828"
"T18527","C2524638","11/3/84","M","NORTH 24 PARGANAS","1607.15","26/9/16","203213","643"
"T18528","C8236440","1/10/77","M","THANE","62198.74","26/9/16","203255","270"
"T18529","C6831061","26/11/91","M","EAST GODAVARI","3673.29","26/9/16","202216","172.49"
"T18530","C8926379","5/9/83","M","MUMBAI","182285.09","26/9/16","201657","87877"
"T18531","C5118573","31/7/83","M","GURGAON","3114.58","26/9/16","184732","598.01"
"T18532","C7413545","8/9/90","M","KOLKATA","7487.34","26/9/16","184545","113"
"T18533","C6921271","17/11/86","M","GURGAON","69988.28","26/9/16","191024","518"
"T18534","C7834490","15/2/85","M","MUMBAI","61865.36","26/9/16","191158","131"
"T18535","C3432335","16/2/87","F","MUMBAI","269748.61","26/9/16","191217","30"
"T18536","C8473184","6/11/96","M","PONDA NORTH","3619.94","26/9/16","202115","168"
"T18537","C4718123","7/10/83","M","ROPAR","11500.6","26/9/16","202132","100"
"T18538","C5613967","1/11/79","M","GURGAON","316236.73","26/9/16","202839","1000"
"T18539","C5437237","1/10/92","M","AMBALA","6153347.84","26/9/16","203049","1000"
"T18540","C6622085","5/6/83","M","GURGAON","110341.58","26/9/16","203049","378"
"T18541","C6442877","1/1/1800","F","MUMBAI","178472.74","26/9/16","203051","8326"
"T18542","C1039737","24/10/90","M","HOSUR","1108.77","26/9/16","183441","50"
"T18543","C5122489","5/12/78","F","BANGALORE","11866.96","26/9/16","185315","270"
"T18544","C5742712","4/4/81","M","NAGPUR","65996.33","26/9/16","185515","365.05"
"T18545","C4840647","21/8/86","M","NEW DELHI","24431.25","26/9/16","191132","154"
"T18546","C2038436","9/8/87","F","THANE","2379.4","26/9/16","191132","650"
"T18547","C1220336","22/5/78","M","FARIDABAD","6938.08","26/9/16","191154","200"
"T18548","C8921139","2/1/88","M","HALOL","8539.44","26/9/16","191018","94"
"T18549","C5917391","1/1/1800","M","GURGAON","5490.93","26/9/16","191217","1800"
"T18550","C2495770","1/1/1800","M","SCHOOL THANE","103254.67","26/9/16","165303","975"
"T18551","C1010461","12/1/81","M","DELHI","15510.46","26/9/16","202811","1000"
"T18552","C8063112","1/1/1800","M","HOOGHLY","32360.9","26/9/16","201535","217"
"T18553","C6073962","30/5/88","M","MALKANGIRI","24145.63","26/9/16","203148","200"
"T18554","C8841784","8/9/81","M","PANCHKULA","21002.6","26/9/16","203228","687"
"T18555","C5515616","21/11/91","M","GURGAON","22624.41","26/9/16","203305","659"
"T18556","C6226764","10/12/93","M","SAHIBJADA AJITSINGHNAGAR","10.95","26/9/16","205718","500"
"T18557","C3015688","24/10/89","M","KHAMMAM (ANDHRA PRADESH)","7236.02","26/9/16","184155","200"
"T18558","C6418160","1/1/1800","M","NEW DELHI","321179.13","26/9/16","140229","7830"
"T18559","C1211218","14/1/92","F","NOIDA","6559.69","26/9/16","185252","519"
"T18560","C8927841","3/4/91","M","MANGALORE","7953.21","26/9/16","183254","300"
"T18561","C7587122","26/7/87","M","MUMBAI","26720.37","26/9/16","183049","465"
"T18562","C4698056","1/8/94","F","TARN TARAN","2598.3","26/9/16","183247","103"
"T18563","C2441019","1/1/1800","M","HYDERABAD","35803.11","26/9/16","183425","222.6"
"T18564","C2824625","15/12/90","F","KOLKATA","94089.59","26/9/16","201038","1397"
"T18565","C3139849","26/9/92","F","ROAD VARTHUR HOBLI BANGALORE","30418.9","26/9/16","205851","650"
"T18566","C6942655","1/1/1800","M","BANGALORE","1282730.27","26/9/16","205807","1307"
"T18567","C1512040","26/5/93","F","DELHI","10406.04","26/9/16","210031","50"
"T18568","C5433946","29/7/93","M","JIND","16689.59","26/9/16","184112","1140"
"T18569","C1426061","13/8/93","M","NEW DELHI","859.3","26/9/16","184112","100"
"T18570","C7734216","9/7/84","M","BANGALORE","217126.87","26/9/16","183212","454"
"T18571","C6034977","17/3/92","M","GURGAON","28481.86","26/9/16","183212","1000"
"T18572","C7632174","1/1/1800","F","NEW DELHI","39266.99","26/9/16","184901","1222.77"
"T18573","C4624380","14/2/86","M","FARIDABAD","9917.82","26/9/16","192026","140"
"T18574","C8663866","2/7/90","M","DELHI","556.33","26/9/16","192033","43"
"T18575","C5526381","25/7/95","M","SHAHBAD","21893.92","26/9/16","191842","100.85"
"T18576","C6225239","1/1/1800","M","JABALPUR","138.09","26/9/16","192333","150"
"T18577","C4539558","20/2/91","M","NEW DELHI","17654.41","26/9/16","200346","28"
"T18578","C8999684","5/12/88","F","LUCKNOW","61854.85","26/9/16","203738","1250"
"T18579","C3370376","14/5/40","F","CURCHOREM SOUTH GOA","6796.44","26/9/16","204004","350"
"T18580","C6242483","1/1/68","M","24 PARGANAS NEW RAIPUR","27853.67","26/9/16","204220","127"
"T18581","C1989528","3/6/88","M","CHENNAI","1506.02","26/9/16","204453","480"
"T18582","C8133111","26/1/80","M","DELHI","126657.79","26/9/16","190137","171.15"
"T18583","C8218475","12/9/94","M","GURGAON","7735.79","26/9/16","190138","50"
"T18584","C2324323","22/10/82","F","SOUTH 24 PARGANAS","44285.75","26/9/16","183944","50"
"T18585","C2121084","13/4/92","F","DELHI","7115.86","26/9/16","184220","200"
"T18586","C1828454","25/8/84","M","RAJKOT","69740.93","26/9/16","192641","3454"
"T18587","C4214253","29/8/93","F","PANCHKULA","385.75","26/9/16","94532","60"
"T18588","C1712761","22/10/85","F","CHANDIGARH","1235.99","26/9/16","191543","27"
"T18589","C4318692","30/6/75","F","DELHI","1165515.3","26/9/16","192109","1400"
"T18590","C5338581","26/10/90","M","NEW DELHI","46429.04","26/9/16","192114","770"
"T18591","C9022542","12/10/86","M","PUNE","4244.11","26/9/16","200843","500"
"T18592","C8918165","5/5/95","F","NEW DELHI","15491.17","26/9/16","195356","100"
"T18593","C5638988","1/2/74","M","MUMBAI","19105.2","26/9/16","164952","23"
"T18594","C7441930","14/1/80","M","GURGAON","8512.91","26/9/16","164958","1000"
"T18595","C5723622","13/2/93","F","MUMBAI","140671.1","26/9/16","164802","210"
"T18596","C1020680","7/5/71","M","BANGALORE","78409.58","26/9/16","165021","918"
"T18597","C7813314","10/6/90","M","DELHI","5668.32","26/9/16","160706","570"
"T18598","C1022954","27/4/87","M","NEW DELHI","49322.9","26/9/16","131216","1850.57"
"T18599","C5916526","8/4/88","M","GHAZIABAD","35448.74","26/9/16","135735","699"
"T18600","C5290263","6/6/91","F","MEDAK","4769.81","26/9/16","160125","220"
"T18601","C8654722","29/9/86","M","KARNAL","7243.4","26/9/16","155929","50"
